957857	52967
957857	52971
957857	52975
957857	52980
957857	52989
957857	52994
957857	52998
957857	53006
957857	53012
957857	53016
957857	53025
957857	53030
957857	53039
957857	53044
957857	53048
957857	53054
957857	53060
957857	53072
957857	53078
957853	53086
957853	53092
957853	53102
957853	53108
957853	53116
957853	53120
957853	53125
957853	53136
957853	53146
957853	53150
957853	53155
957853	53160
957853	53167
957853	53173
957853	53180
957853	53185
957853	53190
957853	53194
957853	53201
957853	53206
957853	53212
957853	53217
957853	53221
957853	53228
957853	53240
957853	53244
957853	53250
957853	53258
957853	53263
957853	53291
957853	53301
957853	53307
957853	53312
957853	53318
957853	53323
957853	53329
957853	53337
957853	53341
957853	53348
957853	53356
957853	53365
957853	53370
957853	53376
957853	53387
957853	53395
957853	53400
957853	53404
957853	53410
957853	53414
957853	53420
957853	53424
957853	53428
957853	53443
957853	53447
957853	53453
957853	53457
957853	53462
957853	53479
957853	53484
957853	53491
957853	53494
957853	53499
957853	53503
957853	53508
957853	53515
957853	53523
957853	53529
957853	53537
957853	53543
957853	53547
957853	53555
957853	53561
957853	53570
957853	53579
957853	53593
957853	53599
957853	53608
957853	53612
957853	53625
957853	53630
957853	53634
957853	53652
957853	53664
957853	53670
957853	53675
957853	53683
957853	53688
957853	53693
957853	53699
957853	53703
957853	53707
957853	53712
957853	53716
957853	53721
957853	53725
957853	53733
957853	53742
957853	53747
957853	53752
957853	53756
957853	53764
957853	53781
957853	53791
957853	53798
957853	53808
957853	53815
957853	53821
957853	53827
957853	53832
957853	53840
957853	53844
957853	53849
957853	53856
957853	53861
957853	53868
957853	53873
957853	53877
957853	53881
957853	53889
957853	53905
957853	53918
957853	53922
957853	53975
957853	54006
957853	54013
957853	54016
957853	54022
957853	54026
957853	54030
957853	54038
957853	54042
957853	54052
957853	54073
957853	54080
957849	54090
957849	54096
957849	54104
957849	54109
957849	54115
957849	54119
957849	54123
957849	54128
957849	54136
957849	54140
957849	54145
957849	54153
957849	54159
957849	54165
957849	54169
957849	54174
957849	54178
957849	54186
957849	54192
957849	54198
957849	54203
957849	54211
957849	54218
957849	54226
957849	54232
957849	54241
957849	54249
957849	54254
957849	54258
957849	54263
957849	54270
957849	54297
957849	54307
957849	54311
957849	54316
957849	54322
957849	54332
957849	54339
957849	54344
957849	54347
957849	54355
957849	54360
957849	54368
957849	54376
957849	54381
957849	54391
957849	54395
957849	54402
957849	54409
957849	54417
957849	54422
957849	54431
957849	54437
957849	54442
957849	54450
957849	54457
957849	54466
957849	54471
957849	54475
957849	54481
957849	54492
957849	54498
957849	54509
957849	54514
957849	54531
957849	54541
957849	54547
957849	54557
957849	54564
957849	54574
957849	54578
957849	54584
957849	54591
957849	54596
957849	54600
957849	54608
957849	54615
957849	54619
957849	54624
957849	54631
957849	54640
957849	54648
957849	54653
957849	54657
957849	54661
957849	54670
957849	54677
957849	54683
957849	54688
957849	54694
957849	54700
957849	54706
957849	54713
957849	54717
957849	54725
957849	54732
957849	54741
957849	54746
957849	54751
957849	54756
957849	54764
957849	54771
957849	54786
957849	54795
957849	54800
957849	54804
957849	54810
957849	54818
957849	54824
957849	54829
957849	54835
957849	54843
957849	54850
957849	54856
957849	54861
957849	54870
957849	54876
957849	54892
957849	54896
957849	54903
957849	54910
957849	54918
957849	54923
957849	54978
957849	54984
957849	54992
957849	54999
957849	55007
957849	55013
957849	55021
957849	55026
957849	55032
957849	55039
957849	55045
957849	55054
957849	55063
957849	55070
957849	55075
957849	55084
957860	55089
957860	55094
957860	55098
957860	55106
957860	55110
957860	55119
957860	55123
957860	55127
957860	55138
957860	55143
957860	55151
957860	55156
957860	55161
957860	55166
957860	55170
957860	55174
957860	55181
957860	55188
957860	55192
957860	55200
957860	55208
957860	55213
957860	55217
957860	55221
957860	55226
957860	55234
957860	55242
957860	55247
957860	55251
957860	55257
957860	55262
957860	55272
957860	55306
957860	55310
957860	55315
957860	55320
957860	55327
957860	55335
957860	55343
957860	55348
957860	55356
957860	55364
957860	55387
957860	55397
957860	55403
957860	55414
957860	55422
957860	55426
957860	55436
957860	55451
957860	55485
957860	55501
957860	55552
957860	55575
957860	55586
957860	55598
957860	55613
957860	55623
957860	55627
957860	55635
957860	55640
957860	55645
957860	55648
957860	55685
957860	55715
957860	55750
957860	55768
957860	55795
957860	55807
957860	55814
957860	55818
957860	55825
957860	55832
957860	55841
957860	55847
957860	55861
957860	55870
957860	55878
957860	55887
957860	55894
957860	55899
957860	55906
957860	55910
957860	55915
957860	55920
957860	55924
957860	55985
957860	55998
957860	56008
957860	56023
957860	56030
957860	56034
957860	56043
957860	56047
957860	56053
957860	56058
957860	56062
957860	56071
957860	56076
957852	56085
957852	56092
957852	56097
957852	56106
957852	56116
957852	56122
957852	56127
957852	56131
957852	56140
957852	56145
957852	56149
957852	56153
957852	56158
957852	56165
957852	56169
957852	56174
957852	56184
957852	56193
957852	56198
957852	56202
957852	56209
957852	56214
957852	56219
957852	56223
957852	56231
957852	56240
957852	56245
957852	56251
957852	56257
957852	56263
957852	56281
957852	56305
957852	56312
957852	56319
957852	56325
957852	56330
957852	56335
957852	56340
957852	56344
957852	56350
957852	56354
957852	56359
957852	56370
957852	56375
957852	56400
957852	56406
957852	56412
957852	56418
957852	56429
957852	56435
957852	56444
957852	56448
957852	56452
957852	56456
957852	56465
957852	56477
957852	56484
957852	56494
957852	56498
957852	56502
957852	56506
957852	56512
957852	56517
957852	56527
957852	56532
957852	56540
957852	56545
957852	56549
957852	56553
957852	56565
957852	56574
957852	56579
957852	56593
957852	56606
957852	56615
957852	56620
957852	56627
957852	56633
957852	56646
957852	56651
957852	56655
957852	56659
957852	56663
957852	56669
957852	56676
957852	56683
957852	56688
957852	56693
957852	56700
957852	56706
957852	56714
957852	56719
957852	56724
957852	56730
957852	56744
957852	56750
957852	56754
957852	56761
957852	56766
957852	56773
957852	56782
957852	56791
957852	56797
957852	56803
957852	56807
957852	56814
957852	56819
957852	56828
957852	56836
957852	56840
957852	56848
957852	56853
957852	56860
957852	56867
957852	56870
957852	56875
957852	56882
957852	56889
957852	56893
957852	56897
957852	56901
957852	56909
957852	56917
957852	56922
957852	56977
957852	56985
957852	56992
957852	56996
957852	57000
957852	57004
957852	57014
957852	57026
957852	57036
957852	57041
957852	57048
957852	57058
957852	57066
957852	57076
957858	57083
957858	57102
957858	57109
957858	57113
957858	57117
957858	57122
957858	57126
957858	57130
957858	57137
957858	57142
957858	57145
957858	57150
957858	57155
957858	57161
957858	57166
957858	57170
957858	57180
957858	57186
957858	57192
957858	57202
957858	57213
957858	57224
957858	57230
957858	57245
957858	57249
957858	57254
957858	57260
957858	57264
957858	57281
957858	57304
957858	57308
957858	57313
957858	57318
957858	57325
957858	57333
957858	57342
957858	57347
957858	57351
957858	57358
957858	57363
957858	57383
957858	57390
957858	57401
957858	57412
957858	57416
957858	57420
957858	57425
957858	57433
957858	57438
957858	57445
957858	57450
957858	57454
957858	57461
957858	57466
957858	57471
957858	57479
957858	57485
957858	57493
957858	57499
957858	57505
957858	57509
957858	57517
957858	57529
957858	57538
957858	57546
957858	57553
957858	57557
957858	57562
957858	57569
957858	57574
957858	57587
957858	57593
957858	57603
957858	57610
957858	57624
957858	57628
957858	57637
957858	57642
957858	57648
957858	57656
957858	57662
957858	57667
957858	57672
957858	57679
957858	57683
957858	57688
957858	57695
957858	57702
957858	57708
957858	57714
957858	57719
957858	57728
957858	57734
957858	57741
957858	57745
957858	57750
957858	57754
957858	57762
957858	57766
957858	57777
957858	57783
957858	57791
957858	57802
957858	57806
957858	57812
957858	57816
957858	57823
957858	57826
957858	57830
957858	57841
957858	57850
957858	57865
957858	57911
957858	58004
957858	58019
957858	58027
957858	58047
957858	58082
957854	58121
957854	58147
957854	58161
957854	58172
957854	58181
957854	58185
957854	58192
957854	58197
957854	58203
957854	58212
957854	58222
957854	58246
957854	58291
957854	58315
957854	58321
957854	58330
957854	58336
957854	58341
957854	58345
957854	58353
957854	58357
957854	58366
957854	58370
957854	58374
957854	58384
957854	58390
957854	58396
957854	58400
957854	58404
957854	58408
957854	58412
957854	58417
957854	58421
957854	58429
957854	58433
957854	58438
957854	58442
957854	58446
957854	58452
957854	58457
957854	58463
957854	58467
957854	58475
957854	58479
957854	58487
957854	58493
957854	58501
957854	58505
957854	58513
957854	58518
957854	58525
957854	58535
957854	58559
957854	58593
957854	58616
957854	58622
957854	58626
957854	58633
957854	58638
957854	58644
957854	58650
957854	58655
957854	58665
957854	58670
957854	58675
957854	58681
957854	58686
957854	58695
957854	58699
957854	58704
957854	58708
957854	58715
957854	58724
957854	58729
957854	58734
957854	58741
957854	58745
957854	58754
957854	58782
957854	58797
957854	58808
957854	58814
957854	58817
957854	58821
957854	58826
957854	58833
957854	58837
957854	58843
957854	58847
957854	58851
957854	58856
957854	58865
957854	58870
957854	58875
957854	58883
957854	58889
957854	58897
957854	58903
957854	58907
957854	58979
957854	58986
957854	58993
957854	58999
957854	59003
957854	59012
957854	59016
957854	59022
957854	59027
957854	59036
957854	59044
957854	59054
957854	59061
957854	59069
957854	59074
957854	59079
957844	59087
957844	59094
957844	59102
957844	59108
957844	59117
957844	59124
957844	59133
957844	59138
957844	59143
957844	59148
957844	59154
957844	59161
957844	59167
957844	59172
957844	59176
957844	59182
957844	59186
957844	59195
957844	59201
957844	59205
957844	59212
957844	59217
957844	59221
957844	59225
957844	59231
957844	59239
957844	59244
957844	59248
957844	59253
957844	59262
957844	59269
957844	59294
957844	59301
957844	59316
957844	59320
957844	59332
957844	59338
957844	59342
957844	59350
957844	59354
957844	59361
957844	59369
957844	59374
957844	59385
957844	59389
957844	59403
957844	59409
957844	59417
957844	59423
957844	59429
957844	59434
957844	59442
957844	59447
957844	59452
957844	59456
957844	59461
957844	59469
957844	59477
957844	59483
957844	59491
957844	59495
957844	59501
957844	59505
957844	59515
957844	59522
957844	59531
957844	59538
957844	59543
957844	59547
957844	59552
957844	59559
957844	59566
957844	59572
957844	59577
957844	59582
957844	59589
957844	59594
957844	59600
957844	59605
957844	59609
957844	59618
957844	59623
957844	59628
957844	59636
957844	59641
957844	59646
957844	59653
957844	59660
957844	59666
957844	59670
957844	59674
957844	59682
957844	59687
957844	59693
957844	59698
957844	59703
957844	59710
957844	59715
957844	59720
957844	59724
957844	59731
957844	59738
957844	59744
957844	59750
957844	59757
957844	59763
957844	59767
957844	59775
957844	59781
957844	59786
957844	59793
957844	59798
957844	59806
957844	59815
957844	59822
957844	59828
957844	59842
957844	59853
957844	59859
957844	59867
957844	59871
957844	59875
957844	59897
957844	59902
957844	59907
957844	59911
957844	59918
957844	59923
957844	59970
957844	59977
957844	59983
957844	59989
957844	59993
957844	59999
957844	60004
957844	60016
957844	60023
957844	60027
957844	60034
957844	60041
957844	60046
957844	60052
957844	60057
957844	60062
957844	60068
957844	60073
957844	60077
957869	60085
957869	60089
957869	60095
957869	60104
957869	60109
957869	60116
957869	60122
957869	60134
957869	60150
957869	60156
957869	60163
957869	60171
957869	60175
957869	60179
957869	60186
957869	60190
957869	60195
957869	60200
957869	60205
957869	60210
957869	60216
957869	60223
957869	60229
957869	60233
957869	60240
957869	60246
957869	60253
957869	60261
957869	60266
957869	60290
957869	60298
957869	60303
957869	60315
957869	60337
957869	60342
957869	60351
957869	60355
957869	60369
957869	60396
957869	60404
957869	60410
957869	60416
957869	60422
957869	60433
957869	60443
957869	60452
957869	60462
957869	60468
957869	60472
957869	60480
957869	60486
957869	60492
