957858	87372
957858	87377
957858	87381
957858	87391
957858	87397
957857	87402
957857	87408
957857	87418
957857	87424
957857	87428
957857	87436
957857	87441
957857	87448
957857	87478
957857	87490
957857	87500
957857	87510
957857	87514
957857	87523
957857	87527
957857	87531
957857	87539
957857	87546
957857	87550
957857	87555
957857	87566
957857	87578
957857	87587
957857	87593
957857	87598
957857	87606
957857	87611
957857	87618
957857	87625
957857	87629
957857	87634
957857	87646
957857	87655
957857	87660
957857	87668
957857	87673
957857	87685
957857	87692
957857	87703
957857	87708
957857	87717
957857	87730
957857	87745
957857	87750
957857	87755
957857	87759
957857	87766
957857	87770
957857	87778
957857	87789
957857	87794
957857	87798
957857	87809
957857	87815
957857	87823
957857	87827
957857	87835
957857	87840
957857	87845
957857	87849
957857	87858
957857	87871
957857	87878
957857	87887
957857	87898
957857	87903
957857	87907
957857	87912
957857	87920
957857	87930
957857	87934
957857	87939
957857	87955
957857	87961
957857	87966
957857	87971
957857	87983
957857	87993
957857	88005
957857	88020
957857	88028
957857	88033
957857	88041
957857	88047
957857	88055
957857	88064
957857	88079
957857	88093
957857	88106
957857	88115
957857	88167
957857	88172
957857	88181
957857	88189
957857	88201
957857	88208
957857	88219
957857	88231
957857	88241
957857	88252
957857	88260
957857	88265
957857	88275
957857	88282
957857	88292
957857	88299
957857	88307
957857	88317
957857	88326
957857	88331
957857	88338
957857	88344
957857	88353
957857	88358
957857	88364
957857	88372
957857	88377
957857	88385
957857	88389
957857	88398
957851	88409
957851	88418
957851	88424
957851	88434
957851	88442
957851	88468
957851	88472
957851	88485
957851	88496
957851	88501
957851	88508
957851	88513
957851	88518
957851	88527
957851	88532
957851	88541
957851	88546
957851	88552
957851	88563
957851	88569
957851	88575
957851	88595
957851	88601
957851	88608
957851	88613
957851	88619
957851	88623
957851	88627
957851	88634
957851	88639
957851	88644
957851	88656
957851	88681
957851	88700
957851	88718
957851	88738
957851	88746
957851	88751
957851	88758
957851	88765
957851	88773
957851	88779
957851	88783
957851	88796
957851	88803
957851	88808
957851	88813
957851	88817
957851	88827
957851	88841
957851	88846
957851	88852
957851	88858
957851	88863
957851	88869
957851	88874
957851	88878
957851	88886
957851	88892
957851	88900
957851	88905
957851	88910
957851	88916
957851	88922
957851	88927
957851	88936
957851	88945
957851	88949
957851	88954
957851	88958
957851	88969
957851	88981
957851	88987
957851	88997
957851	89001
957851	89018
957851	89027
957851	89035
957851	89046
957851	89054
957851	89063
957851	89071
957851	89076
957851	89088
957851	89094
957851	89100
957851	89107
957851	89115
957851	89119
957851	89167
957851	89171
957851	89180
957851	89185
957851	89190
957851	89200
957851	89210
957851	89217
957851	89228
957851	89233
957851	89241
957851	89247
957851	89253
957851	89259
957851	89263
957851	89268
957851	89272
957851	89279
957851	89284
957851	89291
957851	89297
957851	89301
957851	89305
957851	89315
957851	89342
957851	89377
957851	89394
957856	89438
957856	89486
957856	89518
957856	89536
957856	89561
957856	89568
957856	89576
957856	89589
957856	89595
957856	89608
957856	89641
957856	89649
957856	89658
957856	89684
957856	89699
957856	89717
957856	89729
957856	89736
957856	89752
957856	89758
957856	89762
957856	89768
957856	89777
957856	89781
957856	89789
957856	89794
957856	89799
957856	89804
957856	89812
957856	89819
957856	89826
957856	89830
