957858	253612
957858	253619
957858	253624
957858	253629
957858	253637
957858	253654
957858	253660
957858	253669
957858	253674
957858	253680
957858	253687
957858	253694
957858	253703
957858	253707
957858	253711
957858	253720
957858	253724
957858	253731
957858	253735
957858	253739
957858	253745
957858	253750
957858	253756
957858	253763
957858	253768
957858	253777
957858	253785
957858	253790
957858	253794
957858	253803
957858	253809
957858	253813
957858	253819
957858	253823
957858	253830
957858	253836
957858	253844
957858	253854
957858	253859
957858	253863
957858	253871
957858	253877
957858	253883
957858	253893
957858	253902
957858	253910
957858	253917
957858	253921
957858	253926
957858	253930
957858	253936
957858	253941
957858	253950
957858	253955
957858	253963
957858	253975
957858	253983
957858	253987
957858	253992
957858	254002
957858	254008
957858	254014
957858	254017
957858	254023
957858	254028
957858	254035
957858	254042
957858	254047
957858	254054
957858	254063
957858	254068
957858	254075
957858	254079
957858	254085
957858	254089
957858	254097
957858	254107
957858	254117
957858	254123
957858	254128
957858	254133
957858	254137
957858	254148
957858	254155
957858	254160
957858	254166
957858	254171
957858	254175
957858	254182
957858	254186
957858	254192
957858	254207
957858	254213
957858	254219
957858	254223
957858	254230
957858	254235
957858	254239
957858	254246
957858	254250
957858	254255
957858	254260
957858	254266
957858	254270
957858	254277
957858	254283
957858	254334
957858	254339
957858	254348
957858	254355
957858	254359
957858	254364
957858	254371
957858	254377
957858	254381
957858	254387
957858	254394
957858	254398
957858	254407
957858	254412
957858	254419
957858	254425
957858	254433
957858	254438
957858	254443
957858	254451
957858	254456
957858	254460
957858	254465
957858	254471
957858	254479
957858	254484
957858	254489
957858	254493
957858	254497
957858	254505
957858	254521
957858	254527
957858	254534
957858	254539
957858	254547
957858	254551
957858	254558
957858	254565
957858	254573
957858	254577
957858	254582
957858	254587
957858	254591
957858	254602
957852	254609
957852	254614
957852	254621
957852	254625
957852	254630
957852	254638
957852	254642
957852	254646
957852	254656
957852	254669
957852	254678
957852	254686
957852	254691
957852	254698
957852	254702
957852	254708
957852	254712
957852	254717
957852	254725
957852	254730
957852	254743
957852	254748
957852	254754
957852	254758
957852	254762
957852	254772
